stress,strain,T,strainrate,porosity
516.583449,0.042524753,300,1900,26
518.2940923,0.042952982,300,1900,26
516.7346155,0.043165278,300,1900,26
517.9659585,0.043586286,300,1900,26
518.7165879,0.044003524,300,1900,26
517.6425832,0.044210798,300,1900,26
516.9484237,0.044622204,300,1900,26
517.2191128,0.045029208,300,1900,26
518.0801525,0.04523122,300,1900,26
517.8727739,0.045631583,300,1900,26
519.5927549,0.046029225,300,1900,26
519.4899861,0.046227032,300,1900,26
519.7698356,0.04661988,300,1900,26
520.0474001,0.047009603,300,1900,26
519.4664421,0.047203758,300,1900,26
519.2657955,0.047590088,300,1900,26
519.5460698,0.047974077,300,1900,26
520.8892059,0.048164796,300,1900,26
521.1707373,0.048544645,300,1900,26
520.9736481,0.048922883,300,1900,26
520.875266,0.049111744,300,1900,26
521.6405819,0.049488269,300,1900,26
522.4057352,0.049863858,300,1900,26
522.7863894,0.050051422,300,1900,26
521.1517842,0.050425748,300,1900,26
521.91731,0.050799249,300,1900,26
521.820016,0.050985683,300,1900,26
524.0188001,0.05135911,300,1900,26
523.8228727,0.051733073,300,1900,26
524.2064284,0.051919738,300,1900,26
523.0518874,0.0522934,300,1900,26
524.7691441,0.052667884,300,1900,26
526.5873049,0.052854951,300,1900,26
524.4742526,0.053229987,300,1900,26
523.8006502,0.05360505,300,1900,26
524.6594269,0.053793089,300,1900,26
524.9381558,0.054170413,300,1900,26
525.6956861,0.054549588,300,1900,26
525.5959718,0.054739287,300,1900,26
526.3483827,0.055119875,300,1900,26
528.0580938,0.055502832,300,1900,26
526.5255663,0.055694422,300,1900,26
528.2294517,0.056079426,300,1900,26
528.0249579,0.056466632,300,1900,26
528.8768602,0.056660976,300,1900,26
529.1460103,0.057050806,300,1900,26
529.8923066,0.05744296,300,1900,26
528.8344485,0.057639781,300,1900,26
529.1001346,0.05803531,300,1900,26
528.4152257,0.058432825,300,1900,26
528.3096796,0.058632586,300,1900,26
529.5244478,0.059033601,300,1900,26
528.3592866,0.059436494,300,1900,26
528.2524053,0.059638804,300,1900,26
531.3654361,0.060045264,300,1900,26
530.1975187,0.060453781,300,1900,26
530.5621433,0.060659278,300,1900,26
528.9201125,0.061070914,300,1900,26
530.6014101,0.061484153,300,1900,26
529.5417669,0.061691353,300,1900,26
531.2165925,0.062107375,300,1900,26
530.9952746,0.062524086,300,1900,26
530.8842039,0.062733283,300,1900,26
530.6613611,0.063153129,300,1900,26
530.4380911,0.063573956,300,1900,26
531.2740435,0.063784695,300,1900,26
530.1023782,0.064207054,300,1900,26
531.2967135,0.064630225,300,1900,26
532.6025214,0.064841992,300,1900,26
531.4337798,0.065266353,300,1900,26
531.679154,0.065691355,300,1900,26
532.511739,0.065904154,300,1900,26
532.7558409,0.066330119,300,1900,26
532.9997869,0.066755804,300,1900,26
532.4157955,0.066968599,300,1900,26
534.0743404,0.067394152,300,1900,26
534.320948,0.067819482,300,1900,26
535.1476711,0.068031811,300,1900,26
535.3940231,0.068456199,300,1900,26
536.106308,0.068880421,300,1900,26
536.4657593,0.069092455,300,1900,26
537.1777151,0.069515326,300,1900,26
537.4241531,0.069936641,300,1900,26
537.7802345,0.070146931,300,1900,26
537.0863563,0.070565387,300,1900,26
538.740726,0.070982395,300,1900,26
537.6879576,0.071190414,300,1900,26
538.4053051,0.071605191,300,1900,26
539.5910135,0.0720184,300,1900,26
539.4800403,0.072224083,300,1900,26
542.0729328,0.072634996,300,1900,26
540.9126259,0.073043408,300,1900,26
540.3350194,0.073246748,300,1900,26
541.0544614,0.073652042,300,1900,26
541.3030715,0.074056222,300,1900,26
540.2563998,0.074257328,300,1900,26
543.7859777,0.074658498,300,1900,26
544.0361115,0.075056979,300,1900,26
545.3317838,0.075255319,300,1900,26
545.5859547,0.075651188,300,1900,26
544.9013792,0.076044884,300,1900,26
544.7945711,0.076240917,300,1900,26
545.9829981,0.076632341,300,1900,26
545.3051652,0.077020655,300,1900,26
545.6653104,0.077214374,300,1900,26
546.389164,0.077600816,300,1900,26
545.7129477,0.077986707,300,1900,26
546.5388009,0.078178746,300,1900,26
544.9301658,0.078562527,300,1900,26
546.5883486,0.078945521,300,1900,26
547.4137095,0.079136518,300,1900,26
548.602897,0.07951728,300,1900,26
548.8620454,0.079898069,300,1900,26
548.7574451,0.080088664,300,1900,26
548.5485009,0.080469496,300,1900,26
549.7354965,0.080850063,300,1900,26
549.6310157,0.081040137,300,1900,26
550.3494484,0.081420804,300,1900,26
552.0011166,0.081802143,300,1900,26
550.9652761,0.081992867,300,1900,26
551.6851775,0.082374659,300,1900,26
551.9375025,0.082756949,300,1900,26
551.3688507,0.082948207,300,1900,26
551.1577615,0.083331126,300,1900,26
553.7293793,0.083715482,300,1900,26
552.231294,0.083908096,300,1900,26
553.8714277,0.084294317,300,1900,26
553.6570467,0.084681451,300,1900,26
554.4774808,0.084875544,300,1900,26
554.2615688,0.085265017,300,1900,26
555.8965683,0.085654525,300,1900,26
556.2497096,0.085849924,300,1900,26
555.5696578,0.086242776,300,1900,26
556.2771479,0.086636606,300,1900,26
555.7025754,0.086834021,300,1900,26
556.4081888,0.087230144,300,1900,26
557.1123122,0.087627779,300,1900,26
556.0760396,0.087827275,300,1900,26
556.7782982,0.088227504,300,1900,26
556.0911549,0.088628483,300,1900,26
556.4432675,0.088829416,300,1900,26
558.5235488,0.089232288,300,1900,26
558.761425,0.089636265,300,1900,26
558.1851869,0.089838286,300,1900,26
559.8050455,0.090243159,300,1900,26
560.496892,0.090649141,300,1900,26
559.001113,0.090852548,300,1900,26
561.0766627,0.091259841,300,1900,26
560.8479943,0.091667477,300,1900,26
559.8122787,0.091871327,300,1900,26
561.88488,0.092279095,300,1900,26
562.1144786,0.092686733,300,1900,26
562.4616702,0.09289091,300,1900,26
561.7706,0.093298679,300,1900,26
562.0029883,0.093706733,300,1900,26
562.3465701,0.093910407,300,1900,26
563.4945303,0.094317762,300,1900,26
563.7230038,0.094724571,300,1900,26
562.2323029,0.094927801,300,1900,26
562.4651449,0.095333376,300,1900,26
563.1516068,0.095738698,300,1900,26
563.0376216,0.095941125,300,1900,26
565.1015193,0.096345387,300,1900,26
564.4171958,0.096748209,300,1900,26
563.3870585,0.096949175,300,1900,26
562.7045999,0.097350398,300,1900,26
564.3080615,0.097750472,300,1900,26
563.2795226,0.097950271,300,1900,26
564.885889,0.098348919,300,1900,26
565.1170462,0.098746714,300,1900,26
565.9196615,0.098945402,300,1900,26
565.6953959,0.099341766,300,1900,26
567.2969379,0.099736677,300,1900,26
563.9914027,0.099933655,300,1900,26
566.0487242,0.100326654,300,1900,26
565.8272371,0.100718017,300,1900,26
567.0846465,0.100913338,300,1900,26
566.863436,0.101303498,300,1900,26
566.6428343,0.101692735,300,1900,26
565.6239916,0.101886993,300,1900,26
568.1370665,0.102274306,300,1900,26
567.0061348,0.102660634,300,1900,26
567.8083232,0.102853107,300,1900,26
568.0441121,0.103237087,300,1900,26
567.3722171,0.103621454,300,1900,26
568.1704193,0.103813274,300,1900,26
568.4100226,0.104195528,300,1900,26
567.7363019,0.104577628,300,1900,26
567.1745321,0.104769092,300,1900,26
567.4106377,0.105151411,300,1900,26
569.0121153,0.105532618,300,1900,26
567.9948935,0.105723366,300,1900,26
568.2305561,0.10610515,300,1900,26
568.9213337,0.106487501,300,1900,26
568.8125152,0.106678791,300,1900,26
569.5030043,0.107060341,300,1900,26
567.4712,0.107442396,300,1900,26
569.1765745,0.107633689,300,1900,26
570.7684101,0.108016745,300,1900,26
569.1918335,0.108400308,300,1900,26
569.5338958,0.108592326,300,1900,26
569.3149487,0.108976832,300,1900,26
568.6447968,0.109361847,300,1900,26
570.3420709,0.109554891,300,1900,26
570.5755599,0.109941815,300,1900,26
568.5454146,0.11032943,300,1900,26
570.6942318,0.110523505,300,1900,26
570.4723171,0.110912432,300,1900,26
568.8959609,0.111302714,300,1900,26
569.6882245,0.111498184,300,1900,26
570.3649999,0.1118896,300,1900,26
570.59408,0.112282378,300,1900,26
570.9315235,0.112478945,300,1900,26
571.6087749,0.11287304,300,1900,26
570.9309849,0.11326705,300,1900,26
571.2709781,0.113464173,300,1900,26
570.1441731,0.113858959,300,1900,26
570.8197656,0.114254325,300,1900,26
570.706764,0.114452308,300,1900,26
569.5803667,0.114848332,300,1900,26
570.7032794,0.115244332,300,1900,26
571.4901146,0.115442451,300,1900,26
572.1598796,0.115838685,300,1900,26
572.8325084,0.116234713,300,1900,26
570.9245666,0.116432543,300,1900,26
572.4929178,0.116827716,300,1900,26
572.2668479,0.117222681,300,1900,26
573.0518867,0.117420282,300,1900,26
573.7202347,0.117814813,300,1900,26
572.6002198,0.118208771,300,1900,26
572.4877377,0.118405231,300,1900,26
573.6065029,0.118798085,300,1900,26
573.8284264,0.119189817,300,1900,26
573.2696233,0.119385558,300,1900,26
573.9383335,0.119776244,300,1900,26
574.6103633,0.120165927,300,1900,26
574.9445787,0.120360583,300,1900,26
574.7216697,0.120748363,300,1900,26
573.6078651,0.121135381,300,1900,26
574.836822,0.121329372,300,1900,26
576.3995168,0.121716432,300,1900,26
575.7325345,0.122101143,300,1900,26
575.6219432,0.122293249,300,1900,26
576.2912243,0.122676841,300,1900,26
577.4082615,0.123060152,300,1900,26
576.8531468,0.123251284,300,1900,26
577.0774571,0.123633229,300,1900,26
577.3056503,0.124013793,300,1900,26
577.1958136,0.124204069,300,1900,26
577.8644819,0.124584728,300,1900,26
578.9799165,0.124965349,300,1900,26
577.9820366,0.125155439,300,1900,26
575.9811402,0.12553481,300,1900,26
578.4307745,0.125914264,300,1900,26
579.2111559,0.126104351,300,1900,26
578.9911471,0.126484265,300,1900,26
580.5474503,0.126863712,300,1900,26
579.9941789,0.12705355,300,1900,26
577.9993892,0.127432661,300,1900,26
581.3289456,0.12781161,300,1900,26
579.8873182,0.128001444,300,1900,26
580.9977297,0.128381528,300,1900,26
581.66442,0.128762432,300,1900,26
581.553727,0.128952754,300,1900,26
580.8902091,0.12933363,300,1900,26
581.1108119,0.129714651,300,1900,26
579.2294556,0.129905339,300,1900,26
581.6648315,0.13028713,300,1900,26
580.9978891,0.13066913,300,1900,26
581.3313517,0.130860614,300,1900,26
581.5502005,0.131243201,300,1900,26
582.653797,0.131626489,300,1900,26
583.8683648,0.131818095,300,1900,26
583.2035189,0.132201911,300,1900,26
584.3045585,0.132586305,300,1900,26
584.1922531,0.132778527,300,1900,26
583.5238567,0.133163267,300,1900,26
582.8589319,0.133548462,300,1900,26
583.6304029,0.133740746,300,1900,26
585.1684356,0.13412641,300,1900,26
584.060008,0.134511976,300,1900,26
584.8301413,0.134704692,300,1900,26
584.6047437,0.135090173,300,1900,26
585.2612357,0.135475988,300,1900,26
586.0269808,0.135668704,300,1900,26
584.0412318,0.136054557,300,1900,26
587.3371512,0.136440497,300,1900,26
587.2239,0.136633337,300,1900,26
585.2356947,0.137019872,300,1900,26
587.2089196,0.137405875,300,1900,26
587.9758859,0.137598593,300,1900,26
586.4315759,0.137983519,300,1900,26
586.6438021,0.138368718,300,1900,26
588.2860094,0.138561435,300,1900,26
589.3763579,0.138946361,300,1900,26
589.5910109,0.139330381,300,1900,26
589.0367605,0.139522725,300,1900,26
588.8105083,0.139906904,300,1900,26
588.1473534,0.140290672,300,1900,26
589.3493681,0.140482333,300,1900,26
589.5603793,0.140865825,300,1900,26
590.2118829,0.141248222,300,1900,26
589.6623412,0.141439382,300,1900,26
590.3104773,0.141821004,300,1900,26
589.212664,0.142202274,300,1900,26
589.5369775,0.142392373,300,1900,26
591.0604527,0.142773052,300,1900,26
591.2748814,0.143153504,300,1900,26
590.7233961,0.143343473,300,1900,26
592.2484406,0.143723455,300,1900,26
591.149064,0.144103396,300,1900,26
590.1625798,0.144293295,300,1900,26
592.5571809,0.144672642,300,1900,26
592.3330927,0.145050885,300,1900,26
592.2210669,0.145240029,300,1900,26
593.7436051,0.145617677,300,1900,26
591.7739609,0.145995279,300,1900,26
592.9697618,0.146183603,300,1900,26
593.6189086,0.14655992,300,1900,26
594.2675453,0.14693613,300,1900,26
594.1556469,0.147124444,300,1900,26
593.0602372,0.147501491,300,1900,26
595.447356,0.14787743,300,1900,26
591.4212226,0.148065234,300,1900,26
592.9370198,0.148440946,300,1900,26
595.3220057,0.148816425,300,1900,26
594.3434009,0.149004154,300,1900,26
596.2896223,0.149380032,300,1900,26
595.2001781,0.149754485,300,1900,26
597.257001,0.14994189,300,1900,26
596.6002661,0.150316804,300,1900,26
596.8097687,0.150690981,300,1900,26
595.8327884,0.150878247,300,1900,26
596.4743255,0.151253199,300,1900,26
596.2507094,0.151628166,300,1900,26
596.5742281,0.151815922,300,1900,26
596.7821568,0.152191665,300,1900,26
596.5579906,0.15256736,300,1900,26
597.3127004,0.152755355,300,1900,26
598.3859161,0.153132017,300,1900,26
597.7257655,0.153508821,300,1900,26
597.6131881,0.153697182,300,1900,26
597.822544,0.154073947,300,1900,26
598.0282552,0.154450981,300,1900,26
597.9151756,0.154640086,300,1900,26
598.5544294,0.155017522,300,1900,26
597.4633468,0.155396045,300,1900,26
597.7810724,0.155584951,300,1900,26
596.6936547,0.155964067,300,1900,26
596.8975356,0.156343517,300,1900,26
598.0778251,0.156533611,300,1900,26
596.9871375,0.15691397,300,1900,26
598.0526342,0.157294727,300,1900,26
597.508977,0.157485191,300,1900,26
599.0034539,0.157865407,300,1900,26
597.9164537,0.158246337,300,1900,26
597.8025119,0.15843692,300,1900,26
596.2841018,0.158817751,300,1900,26
598.2051332,0.159199044,300,1900,26
597.6621999,0.159389618,300,1900,26
597.8636122,0.159770116,300,1900,26
598.0680719,0.160150506,300,1900,26
598.3832124,0.160340123,300,1900,26
598.5846731,0.160719399,300,1900,26
597.929203,0.161099137,300,1900,26
598.6754666,0.16128849,300,1900,26
599.7361362,0.161666795,300,1900,26
599.078192,0.162045243,300,1900,26
600.2513387,0.162234268,300,1900,26
600.4554704,0.162611916,300,1900,26
597.6580831,0.162989326,300,1900,26
597.9727507,0.16317783,300,1900,26
599.0321205,0.163554691,300,1900,26
599.234196,0.163930233,300,1900,26
598.2676931,0.16411828,300,1900,26
599.7537694,0.164493016,300,1900,26
599.955724,0.164867638,300,1900,26
598.5606701,0.165054843,300,1900,26
600.9016896,0.16542834,300,1900,26
600.2518211,0.165800639,300,1900,26
599.284685,0.165986745,300,1900,26
599.0619087,0.166358551,300,1900,26
600.5485012,0.166730879,300,1900,26
598.3019469,0.166916648,300,1900,26
601.493875,0.167288036,300,1900,26
601.2706766,0.167659178,300,1900,26
602.4385111,0.167844354,300,1900,26
602.640232,0.16821532,300,1900,26
601.9918559,0.168586041,300,1900,26
601.4518195,0.168771964,300,1900,26
601.6569217,0.169142573,300,1900,26
601.0059423,0.169513574,300,1900,26
602.5989712,0.169699094,300,1900,26
602.799775,0.170070175,300,1900,26
600.8755626,0.170442095,300,1900,26
602.8876847,0.170628108,300,1900,26
602.2394719,0.171000108,300,1900,26
603.2899336,0.171372439,300,1900,26
603.1775044,0.171558816,300,1900,26
604.2261564,0.17193238,300,1900,26
603.576817,0.172306341,300,1900,26
603.8871103,0.172493662,300,1900,26
604.9337037,0.172868218,300,1900,26
603.01175,0.173242977,300,1900,26
601.2007692,0.173430089,300,1900,26
602.6727873,0.173805251,300,1900,26
603.7176396,0.174180682,300,1900,26
603.178349,0.174368804,300,1900,26
604.6473834,0.174745026,300,1900,26
604.8420523,0.175121453,300,1900,26
603.4584223,0.175309945,300,1900,26
604.9221321,0.175686907,300,1900,26
604.6942903,0.176063624,300,1900,26
606.2736877,0.1762521,300,1900,26
611.538657,0.176628902,300,1900,26
605.8169616,0.177005717,300,1900,26
607.3914272,0.177194114,300,1900,26
606.7413492,0.177571013,300,1900,26
606.9338188,0.177947797,300,1900,26
608.0853743,0.178136436,300,1900,26
607.0115283,0.17851324,300,1900,26
607.6279869,0.178888895,300,1900,26
607.513934,0.179076615,300,1900,26
607.2857106,0.179452353,300,1900,26
607.4780852,0.179827651,300,1900,26
608.2074826,0.180015482,300,1900,26
608.8225848,0.18039054,300,1900,26
609.4343294,0.180765027,300,1900,26
609.3203134,0.180952129,300,1900,26
609.093463,0.181324499,300,1900,26
609.2894211,0.181696684,300,1900,26
609.1761535,0.181882603,300,1900,26
610.2104387,0.182254544,300,1900,26
609.9835135,0.182626493,300,1900,26
610.7080668,0.182812455,300,1900,26
611.7407896,0.183184094,300,1900,26
610.2544622,0.183555483,300,1900,26
610.562906,0.183741164,300,1900,26
611.5951339,0.184111786,300,1900,26
610.9472262,0.184482158,300,1900,26
610.8342053,0.184667168,300,1900,26
610.1899495,0.18503755,300,1900,26
612.060086,0.185407419,300,1900,26
611.5257116,0.18559273,300,1900,26
611.7200516,0.185963131,300,1900,26
611.9110199,0.186333539,300,1900,26
613.0529725,0.186519021,300,1900,26
613.2431271,0.18688957,300,1900,26
613.0158484,0.187260257,300,1900,26
614.5767836,0.187445456,300,1900,26
612.2585565,0.187815697,300,1900,26
613.7017546,0.188186336,300,1900,26
613.1713033,0.188371772,300,1900,26
612.107253,0.188743529,300,1900,26
613.1322758,0.189114708,300,1900,26
613.4377662,0.189300512,300,1900,26
613.6261441,0.189671832,300,1900,26
613.8142528,0.190043225,300,1900,26
613.2843433,0.190229005,300,1900,26
614.3062455,0.190601518,300,1900,26
614.0778069,0.190973452,300,1900,26
614.7977863,0.19115934,300,1900,26
615.3996402,0.191531613,300,1900,26
613.9218976,0.191903893,300,1900,26
614.2258324,0.192090085,300,1900,26
617.7409898,0.192462639,300,1900,26
615.8452926,0.192835463,300,1900,26
614.9011265,0.193021763,300,1900,26
615.9189335,0.193394271,300,1900,26
615.689375,0.19376705,300,1900,26
615.1572455,0.193953328,300,1900,26
616.1738224,0.19432579,300,1900,26
614.6994881,0.194697735,300,1900,26
613.3400431,0.194883989,300,1900,26
616.0174936,0.195256536,300,1900,26
616.2023635,0.195627976,300,1900,26
615.674418,0.195813617,300,1900,26
615.0294505,0.196184739,300,1900,26
615.6306984,0.19655613,300,1900,26
617.1723034,0.19674168,300,1900,26
616.5306691,0.197112161,300,1900,26
616.302416,0.197482452,300,1900,26
615.7754927,0.197667648,300,1900,26
617.6139962,0.198037683,300,1900,26
616.9730869,0.198407593,300,1900,26
615.2066997,0.198591777,300,1900,26
617.0442278,0.198960641,300,1900,26
612.274014,0.199329707,300,1900,26
617.5302463,0.199513666,300,1900,26
615.23677,0.19988274,300,1900,26
617.901463,0.20025129,300,1900,26
617.3728301,0.200435616,300,1900,26
618.3828918,0.200804238,300,1900,26
616.5062877,0.201173194,300,1900,26
616.8041954,0.201357096,300,1900,26
617.4022804,0.201725596,300,1900,26
616.763755,0.202094232,300,1900,26
617.0611312,0.202278304,300,1900,26
617.2444008,0.202647012,300,1900,26
617.0168982,0.203015658,300,1900,26
616.4929162,0.203199569,300,1900,26
616.2662981,0.203567229,300,1900,26
617.2735691,0.20393476,300,1900,26
616.3367951,0.20411851,300,1900,26
616.5231378,0.204486441,300,1900,26
617.1161757,0.20485411,300,1900,26
617.0026463,0.205038095,300,1900,26
615.1345131,0.205405437,300,1900,26
616.5493862,0.205772981,300,1900,26
617.6672089,0.205956936,300,1900,26
617.8528246,0.20632402,300,1900,26
616.396022,0.206690642,300,1900,26
616.6919972,0.206874037,300,1900,26
616.8743518,0.207241392,300,1900,26
618.6977888,0.207608217,300,1900,26
616.1264963,0.207791448,300,1900,26
615.9008111,0.208157812,300,1900,26
616.0833372,0.208524509,300,1900,26
616.3818507,0.208707642,300,1900,26
617.3839152,0.209073278,300,1900,26
617.1583002,0.209438781,300,1900,26
617.0456365,0.20962135,300,1900,26
616.0018537,0.209986455,300,1900,26
616.5953512,0.210351361,300,1900,26
616.890405,0.210533763,300,1900,26
616.6655859,0.210898269,300,1900,26
616.0341258,0.211261976,300,1900,26
616.7366479,0.211443412,300,1900,26
616.1061241,0.211805918,300,1900,26
616.2899994,0.212167887,300,1900,26
614.9550826,0.212348888,300,1900,26
615.9558764,0.212710187,300,1900,26
615.3272647,0.213070882,300,1900,26
613.9940984,0.213251112,300,1900,26
614.9949638,0.213611067,300,1900,26
615.1797076,0.213971086,300,1900,26
615.4783304,0.214150676,300,1900,26
615.2583525,0.21450815,300,1900,26
613.004134,0.214864748,300,1900,26
612.8948165,0.215043095,300,1900,26
613.4904229,0.215399683,300,1900,26
613.2728103,0.215754459,300,1900,26
612.7558016,0.215931626,300,1900,26
612.5383749,0.216286523,300,1900,26
612.3216862,0.216640341,300,1900,26
612.2135675,0.216816928,300,1900,26
611.5928406,0.21716966,300,1900,26
609.7560231,0.217521377,300,1900,26
610.4582914,0.217696779,300,1900,26
611.4606332,0.218047541,300,1900,26
610.0303202,0.21839809,300,1900,26
609.5191071,0.218573445,300,1900,26
608.9015831,0.218923641,300,1900,26
608.6897412,0.21927161,300,1900,26
607.7733519,0.219445036,300,1900,26
607.1588481,0.219791843,300,1900,26
607.7565872,0.220136956,300,1900,26
608.0585062,0.220309187,300,1900,26
606.635602,0.220654009,300,1900,26
604.8081606,0.220997402,300,1900,26
606.3235713,0.221168504,300,1900,26
604.4985902,0.221509382,300,1900,26
603.8900917,0.221849501,300,1900,26
604.1906066,0.222018998,300,1900,26
603.5838175,0.222356799,300,1900,26
602.1699406,0.222693298,300,1900,26
602.4712152,0.222861456,300,1900,26
601.8675673,0.223195563,300,1900,26
600.4573371,0.223528636,300,1900,26
599.5505014,0.223694237,300,1900,26
597.7410542,0.224024845,300,1900,26
597.5440083,0.22435455,300,1900,26
597.0440462,0.224518735,300,1900,26
597.6518031,0.224846577,300,1900,26
595.8475457,0.225172636,300,1900,26
594.9445602,0.225335266,300,1900,26
595.1567427,0.225658444,300,1900,26
592.1470161,0.225980645,300,1900,26
592.0520459,0.226141041,300,1900,26
591.060972,0.226460151,300,1900,26
590.0684316,0.226777604,300,1900,26
589.9750365,0.226935895,300,1900,26
587.7790786,0.227251333,300,1900,26
585.9891906,0.227564908,300,1900,26
586.7017417,0.227721292,300,1900,26
584.1103079,0.228032644,300,1900,26
584.7307948,0.228341179,300,1900,26
583.4373078,0.2284945,300,1900,26
582.0560157,0.228799315,300,1900,26
580.6768323,0.229101849,300,1900,26
579.7893224,0.229252642,300,1900,26
578.0100676,0.229552465,300,1900,26
575.0338343,0.229850139,300,1900,26
574.9486644,0.229998263,300,1900,26
572.7758475,0.2302922,300,1900,26
572.6090957,0.230583372,300,1900,26
570.1236771,0.230728412,300,1900,26
567.9602667,0.231016111,300,1900,26
566.9969686,0.231301311,300,1900,26
566.115531,0.231442786,300,1900,26
563.1577791,0.231723212,300,1900,26
559.8012081,0.232000998,300,1900,26
559.7239777,0.232138968,300,1900,26
557.9730723,0.232412312,300,1900,26
0,0,300,2900,26
34.84010946,0,300,2900,26
35.8491776,2.04371E-05,300,2900,26
36.85821136,4.16663E-05,300,2900,26
37.8671732,6.36156E-05,300,2900,26
41.40037956,8.58533E-05,300,2900,26
39.38004716,0.000108307,300,2900,26
44.93119118,0.000154873,300,2900,26
47.4542957,0.000179056,300,2900,26
50.48060441,0.000229655,300,2900,26
54.516097,0.000282633,300,2900,26
57.03805756,0.000309771,300,2900,26
61.57724893,0.000365417,300,2900,26
66.1156985,0.00042409,300,2900,26
69.14163913,0.000454183,300,2900,26
73.17437579,0.00051711,300,2900,26
78.72007325,0.000583209,300,2900,26
81.74479081,0.000616908,300,2900,26
85.27060761,0.000686903,300,2900,26
92.32722766,0.000760215,300,2900,26
95.85478221,0.000798386,300,2900,26
100.8912317,0.000877326,300,2900,26
107.9440925,0.000960595,300,2900,26
110.4612808,0.001003601,300,2900,26
117.5113026,0.001092428,300,2900,26
122.5430026,0.001185587,300,2900,26
127.5790488,0.001234007,300,2900,26
135.1284902,0.001334891,300,2900,26
142.1716817,0.001440399,300,2900,26
147.2043401,0.001495463,300,2900,26
155.2512513,0.001610432,300,2900,26
163.7995473,0.001730462,300,2900,26
168.8281159,0.001792898,300,2900,26
177.3714109,0.001921965,300,2900,26
183.3922145,0.002058117,300,2900,26
189.4236988,0.00212887,300,2900,26
199.468427,0.002276018,300,2900,26
206.487053,0.002429754,300,2900,26
212.0090164,0.00251006,300,2900,26
220.0280113,0.002676681,300,2900,26
231.5654145,0.002852788,300,2900,26
236.5768864,0.002943164,300,2900,26
245.5893383,0.003130368,300,2900,26
256.6082938,0.003326926,300,2900,26
263.6236437,0.003428976,300,2900,26
272.1169122,0.00364019,300,2900,26
281.1061014,0.003862001,300,2900,26
287.1061617,0.00397654,300,2900,26
297.089873,0.004212237,300,2900,26
305.5580128,0.004457755,300,2900,26
313.5571985,0.004584805,300,2900,26
322.012475,0.004847057,300,2900,26
330.9622381,0.00511915,300,2900,26
338.9480479,0.005259387,300,2900,26
345.8752504,0.005549696,300,2900,26
355.8049311,0.005850957,300,2900,26
361.2676228,0.006005715,300,2900,26
370.6799752,0.006323566,300,2900,26
379.580539,0.006653193,300,2900,26
384.5266004,0.00682287,300,2900,26
393.9137925,0.007171741,300,2900,26
400.2812121,0.007531693,300,2900,26
405.2131723,0.007716183,300,2900,26
411.0660396,0.008094487,300,2900,26
420.913181,0.008484487,300,2900,26
424.8319086,0.008684412,300,2900,26
430.6579904,0.00909369,300,2900,26
439.9706046,0.009516082,300,2900,26
442.3750478,0.009732292,300,2900,26
451.1694657,0.01017417,300,2900,26
453.4574399,0.010629862,300,2900,26
455.8484754,0.010862848,300,2900,26
462.6164392,0.011339187,300,2900,26
467.8724328,0.01182793,300,2900,26
470.7464927,0.012077461,300,2900,26
474.4939862,0.012586196,300,2900,26
477.7305345,0.013108626,300,2900,26
480.0933898,0.013375421,300,2900,26
483.8140901,0.013918874,300,2900,26
486.0284149,0.014476004,300,2900,26
489.3729001,0.01475955,300,2900,26
491.0766335,0.015336618,300,2900,26
493.2706532,0.015927055,300,2900,26
494.6115368,0.016227644,300,2900,26
496.2923013,0.01683899,300,2900,26
497.4700114,0.01746296,300,2900,26
497.8067886,0.017779788,300,2900,26
498.4787238,0.018422558,300,2900,26
500.1306614,0.019078087,300,2900,26
498.4800218,0.01941057,300,2900,26
499.6272208,0.020085212,300,2900,26
499.2846348,0.020771131,300,2900,26
501.0893614,0.021118759,300,2900,26
498.7594712,0.021823516,300,2900,26
498.4028063,0.022538876,300,2900,26
498.2225808,0.022900548,300,2900,26
497.8585637,0.023631446,300,2900,26
495.5213614,0.024373002,300,2900,26
498.2888786,0.024747314,300,2900,26
494.9622452,0.025501979,300,2900,26
494.5845087,0.026265432,300,2900,26
495.3780565,0.026649933,300,2900,26
493.0282661,0.027425308,300,2900,26
492.1528356,0.028208926,300,2900,26
492.4479324,0.028603081,300,2900,26
491.0801139,0.029396389,300,2900,26
491.1759109,0.030195902,300,2900,26
490.9786053,0.030597683,300,2900,26
489.115221,0.031405972,300,2900,26
489.6962259,0.032218416,300,2900,26
488.5185942,0.032626525,300,2900,26
488.6053648,0.033445481,300,2900,26
489.1799246,0.03426787,300,2900,26
487.0302581,0.034680252,300,2900,26
488.5744606,0.035506349,300,2900,26
488.6556693,0.036333727,300,2900,26
486.9944663,0.036747859,300,2900,26
488.5370077,0.03757664,300,2900,26
488.1328647,0.038404234,300,2900,26
489.8710669,0.038817575,300,2900,26
489.9499425,0.039644247,300,2900,26
490.0321297,0.040470625,300,2900,26
490.3133404,0.040882643,300,2900,26
493.2967361,0.04170403,300,2900,26
494.343579,0.042522554,300,2900,26
493.1777854,0.042930524,300,2900,26
493.2589923,0.043742894,300,2900,26
495.7559664,0.044550194,300,2900,26
497.003669,0.044952127,300,2900,26
498.5329426,0.045751644,300,2900,26
501.0270682,0.046544473,300,2900,26
500.3496898,0.046938213,300,2900,26
502.3646699,0.047720106,300,2900,26
504.3763569,0.04849451,300,2900,26
503.7035911,0.04887834,300,2900,26
506.2006093,0.049639469,300,2900,26
